nodeID nodeLabel nodeSymbol
15236 127071 ERVV-1
15237 121395 MAN1C1
15238 120240 MTMR10
15239 111648 PSG5
15240 113693 TFPI2
15241 111646 PSG3
15242 125222 PLCD3
15243 122827 MORC4
15244 117468 TSKU
15245 120518 TRIM62
15246 115192 PPP1R26
15247 121780 CCDC181
15248 122786 PPP1R3B
15249 123528 CSRNP2
15250 122798 ZNF329
15251 115856 ST6GALNAC2
15252 123687 THAP2
15253 121816 ZBED5
15254 120836 TENM3
15255 117924 RANBP6
15256 125602 ANTXR2
15257 126916 FAM161B
15258 131980 MAST4
15259 109843 INPP4A
15260 116536 ZNF510
15261 114875 TBX4
15262 120072 L1TD1
15263 107061 BCAT1
15264 115314 DGCR2
15265 126439 TMEM139
15266 126379 CCDC127
15267 120087 UGT1A1
15268 123258 RNF39
15269 101221 NA
15270 107241 SLC25A20
15271 248168 NA
15272 117808 GAGE12I
15273 105397 NA
15274 98801 NA
15275 104647 NA
15276 108854 GALC
15277 116789 CEP68
15278 198349 NA
15279 175019 NA
15280 107187 CAPN5
15281 125410 NT5C3B
15282 114381 FCGBP
15283 114255 ABCC3
15284 120209 ELP6
15285 211809 NA
15286 205012 NA
15287 119686 PADI3
15288 116020 SDCCAG8
15289 119539 SCARA3
15290 109172 GRM5
15291 575703 FAM86B2
15292 573229 HNRNPCL3
15293 129005 METTL20
15294 127352 METTL21A
15295 122744 VCPKMT
15296 576430 HSP90AB4P
15297 568602 TUBBP5
15298 128220 METTL21C
15299 111270 PHEX
15300 122539 METTL22
15301 137432 RAB1C
15302 1172319 NA
15303 126908 PPP1R36
15304 125525 PPP1R27
15305 134291 ELFN1
15306 125356 ELFN2
15307 123083 CSRNP3
15308 120415 GPATCH2
15309 133037 GRXCR1
15310 119924 KCNK10
15311 118142 PCDH11X
15312 130776 TMEM225
15313 121733 SLC7A14
15314 124930 TMEM132C
15315 125713 TMEM132D
15316 130425 TRIM42
15317 123971 ZCCHC9
15318 126724 ZSWIM3
15319 136811 HIST2H2BF
15320 114556 FCGR2C
15321 608979 MEMO1P1
15322 112841 TRGV7
15323 127021 UNC45B
15324 576459 SCARNA22
15325 593065 SNORD88C
15326 534951 SNORD95
15327 576496 SNORA34
15328 117848 SNORD50A
15329 593035 SNORD50B
15330 117880 RNU5A-1
15331 612878 SNORD3C
15332 593054 SNORA57
15333 593036 SNORD19
15334 535020 SNORD10
15335 123056 ELOVL7
15336 576531 SNORD1C
15337 117881 RNU5B-1
15338 755699 SNORD116-18
15339 755682 SNORD116-1
15340 755704 SNORD116-24
15341 132077 MALAT1
15342 576521 SNORA71D
15343 755702 SNORD116-22
15344 117902 RNU2-4P
15345 755750 SNORD116-29
15346 971431 NA
15347 1776989 NA
15348 1776945 NA
15349 1776967 NA
15350 119280 SEPSECS
15351 122846 NARS2
15352 120882 IFT122
15353 123662 DOHH
15354 119226 HDDC2
15355 116920 DPY19L1
15356 124836 ACBD5
15357 127110 DPY19L3
15358 124764 TMEM55B
15359 121498 MRS2
15360 118489 TRBC1
15361 118427 TRBV12-3
15362 107541 CHI3L2
15363 110012 KIR3DL1
15364 116689 ENDOD1
15365 121940 SPCS3
15366 246478 NA
15367 215111 NA
15368 126476 FAM92A1
15369 107202 MPPED2
15370 123203 EFHC2
15371 126264 CCDC148
15372 122378 GPBP1
15373 114385 APLN
15374 122446 LRRC61
15375 124240 B3GNT9
15376 116338 FSTL1
15377 223809 NA
15378 205015 NA
15379 231647 NA
15380 122292 AEN
15381 119503 TEX264
15382 211074 NA
15383 207869 NA
15384 122120 MS4A5
15385 115212 TRANK1
15386 121588 RGAG1
15387 131973 TOPAZ1
15388 935429 LOC100131689
15389 122655 HMGN5
15390 132017 ZNF717
15391 202839 NA
15392 205029 NA
15393 200454 NA
15394 203055 NA
15395 198754 NA
15396 198187 NA
15397 215214 NA
15398 204880 NA
15399 204044 NA
15400 199622 NA
15401 219833 NA
15402 198282 NA
15403 199978 NA
15404 201176 NA
15405 202048 NA
15406 198473 NA
15407 208522 NA
15408 207501 NA
15409 198156 NA
15410 206138 NA
15411 211164 NA
15412 219942 NA
15413 207277 NA
15414 205229 NA
15415 248735 NA
15416 248752 NA
15417 249241 NA
15418 247942 NA
15419 249221 NA
15420 248845 NA
15421 249814 NA
15422 249562 NA
15423 249818 NA
15424 122831 CCDC51
15425 121068 PCDHB8
15426 225874 NA
15427 198460 NA
15428 202418 NA
15429 204993 NA
15430 198685 NA
15431 199689 NA
15432 204997 NA
15433 207917 NA
15434 211681 NA
15435 205891 NA
15436 203539 NA
15437 202342 NA
15438 204863 NA
15439 198626 NA
15440 202428 NA
15441 203037 NA
15442 202082 NA
15443 200960 NA
15444 207831 NA
15445 246572 NA
15446 248212 NA
15447 228724 NA
15448 129475 BCL9L
15449 207985 NA
15450 675966 NA
15451 199350 NA
15452 33656 NA
15453 250420 NA
15454 249757 NA
15455 248868 NA
15456 33299 NA
15457 159676 NA
15458 195802 NA
15459 198205 NA
15460 203373 NA
15461 202372 NA
15462 202192 NA
15463 198537 NA
15464 117966 NOX1
15465 222830 NA
15466 114912 PTGES
15467 1149646 NA
15468 34892 NA
15469 230874 NA
15470 1172073 NA
15471 211257 NA
15472 198041 NA
15473 32544 NA
15474 31174 NA
15475 206023 NA
15476 35148 NA
15477 31930 NA
15478 35644 NA
15479 33115 NA
15480 125919 ZSWIM7
15481 31499 NA
15482 36338 NA
15483 114099 CYP4F2
15484 111197 PDR
15485 1172457 NA
15486 1194489 NA
15487 247435 NA
15488 109136 GPX3
15489 31035 NA
15490 247214 NA
15491 36087 NA
15492 32710 NA
15493 33325 NA
15494 32265 NA
15495 32735 NA
15496 32783 NA
15497 31330 NA
15498 35909 NA
15499 34427 NA
15500 108103 DNA2
15501 108136 DPH2
15502 934239 TFP1
15503 115093 ZNF536
15504 120546 WDR41
15505 126588 RBMXL3
15506 36929 NA
15507 121033 ALG1
15508 132759 HES5
15509 182329 NA
15510 158758 NA
15511 107247 CALCA
15512 127276 HSCB
15513 120508 BBS7
15514 264303 NA
15515 252953 NA
15516 262623 NA
15517 264992 NA
15518 605776 NA
15519 249722 NA
15520 250618 NA
15521 269419 NA
15522 253971 NA
15523 252611 NA
15524 1202310 NA
15525 273681 NA
15526 35993 NA
15527 201308 NA
15528 98233 NA
15529 246790 NA
15530 251279 NA
15531 35163 NA
15532 201309 NA
15533 112430 SLC6A12
15534 114403 SLC5A6
15535 106527 NAT1
15536 116345 ADAMTS6
15537 107053 BAI3
15538 107180 C3AR1
15539 115938 FAM189B
15540 112403 SLC1A7
15541 118044 GLS2
15542 940944 LOC100289290
15543 109792 IL9
15544 109974 KCNJ15
15545 110312 MAS1
15546 114629 SLC16A7
15547 107016 ATP6V0B
15548 32157 NA
15549 36521 NA
15550 36388 NA
15551 35661 NA
15552 34935 NA
15553 250140 NA
15554 112473 SLIT3
15555 109133 GPT
15556 1205549 NA
15557 109254 GZMH
15558 107474 CDX1
15559 219796 NA
15560 35750 NA
15561 215356 NA
15562 61868 NA
15563 122919 CLMP
15564 116294 BTN3A1
15565 122991 BTNL8
15566 116299 CD160
15567 137769 CD300LD
15568 114970 CARTPT
15569 107513 CEACAM7
15570 125686 AMICA1
15571 124781 ESAM
15572 123641 FCRL4
15573 112890 TFF2
15574 127445 IGSF11
15575 123544 PVRL4
15576 128399 TIGIT
15577 128193 MPZL3
15578 115500 MPZL2
15579 118057 SIGLEC8
15580 121782 SLAMF7
15581 123174 CHD9
15582 111634 KLK6
15583 41694 NA
15584 230871 NA
15585 198147 NA
15586 198907 NA
15587 133178 LAMTOR4
15588 114820 ECEL1
15589 31571 NA
15590 211009 NA
15591 34289 NA
15592 58510 NA
15593 128386 FBXO15
15594 936685 PLA2G4B
15595 114279 TNFSF12
15596 126901 SERPINA12
15597 247439 NA
15598 248335 NA
15599 263662 NA
15600 258750 NA
15601 264175 NA
15602 119916 H2BFS
15603 124307 LRCH3
15604 107877 CTNNA2
15605 110605 MT1M
15606 118117 SMPDL3B
15607 569022 RAP1BL
15608 114771 ADIPOQ
15609 158448 NA
15610 933663 OST4
15611 126416 TAAR1
15612 115668 ATP8A1
15613 111227 ATP8B1
15614 116854 ATP11A
15615 116809 ATP11B
15616 130370 ATP11C
15617 127780 TMEM30B
15618 32364 NA
15619 36897 NA
15620 232932 NA
15621 122298 LMF1
15622 204089 NA
15623 219910 NA
15624 1642052 NA
15625 248795 NA
15626 98234 NA
15627 200542 NA
15628 127872 CALML6
15629 60899 NA
15630 219979 NA
15631 249825 NA
15632 126004 GABPB2
15633 211307 NA
15634 107989 DBH
15635 114295 CDS2
15636 122110 STRA6
15637 131484 SLC35B2
15638 127703 ARHGAP36
15639 112669 STK10
15640 119353 TUBE1
15641 119277 YBX2
15642 114186 UNC5C
15643 109830 IMPG1
15644 121088 TEX15
15645 128447 C8orf74
15646 125463 CCDC151
15647 128130 FAM9A
15648 122903 GSTCD
15649 136105 STX19
15650 132289 THEMIS
15651 122086 KIF9
15652 119207 TMED5
15653 127308 SMYD1
15654 120800 GPATCH2L
15655 127439 FGD5
15656 110475 MNDA
15657 122924 QSER1
15658 124158 TNRC18
15659 122877 ZFHX4
15660 627562 NA
15661 1078895 NA
15662 121645 HOMEZ
15663 60366 NA
15664 265859 NA
15665 593275 SNORD118
15666 112003 SNORD13P1
15667 126185 ANKRD54
15668 131532 LNP1
15669 113528 ZNF189
15670 126540 SLITRK4
15671 126047 LRRIQ3
15672 127862 DENND2C
15673 124246 ZNF577
15674 132643 SCIMP
15675 124731 DUOXA1
15676 126228 PLEKHH2
15677 128923 SPESP1
15678 118874 SCG3
15679 124519 SLC22A16
15680 108004 ACE
15681 231944 NA
15682 198634 NA
15683 198637 NA
15684 201867 NA
15685 208333 NA
15686 201860 NA
15687 130124 DOK7
15688 119186 SOST
15689 113921 FZD8
15690 118742 IGKV3-20
15691 1148096 IGLL5
15692 107314 SERPINA6
15693 112769 SERPINA7
15694 20526 NA
15695 232025 NA
15696 216564 NA
15697 197982 NA
15698 218155 NA
15699 231551 NA
15700 217500 NA
15701 211916 NA
15702 231702 NA
15703 198480 NA
15704 235828 NA
15705 201772 NA
15706 219784 NA
15707 200939 NA
15708 200940 NA
15709 206245 NA
15710 211177 NA
15711 203508 NA
15712 201324 NA
15713 201876 NA
15714 211894 NA
15715 212179 NA
15716 203074 NA
15717 214171 NA
15718 211575 NA
15719 223612 NA
15720 211019 NA
15721 202344 NA
15722 202345 NA
15723 202074 NA
15724 202075 NA
15725 206419 NA
15726 230634 NA
15727 202369 NA
15728 212726 NA
15729 207543 NA
15730 207920 NA
15731 200847 NA
15732 218314 NA
15733 201736 NA
15734 201805 NA
15735 230226 NA
15736 202165 NA
15737 212573 NA
15738 236231 NA
15739 237859 NA
15740 202194 NA
15741 202531 NA
15742 222727 NA
15743 208399 NA
15744 202545 NA
15745 231663 NA
15746 225521 NA
15747 202496 NA
15748 199063 NA
15749 220464 NA
15750 234590 NA
15751 231689 NA
15752 207967 NA
15753 202125 NA
15754 225278 NA
15755 221792 NA
15756 224352 NA
15757 229989 NA
15758 206025 NA
15759 198448 NA
15760 201693 NA
15761 223847 NA
15762 203206 NA
15763 203207 NA
15764 235634 NA
15765 207292 NA
15766 219065 NA
15767 202964 NA
15768 206563 NA
15769 202286 NA
15770 203177 NA
15771 203600 NA
15772 203601 NA
15773 203611 NA
15774 207314 NA
15775 204516 NA
15776 205084 NA
15777 204515 NA
15778 216666 NA
15779 202356 NA
15780 223732 NA
15781 211377 NA
15782 206144 NA
15783 201774 NA
15784 199845 NA
15785 213993 NA
15786 216228 NA
15787 216020 NA
15788 220460 NA
15789 216521 NA
15790 201109 NA
15791 211975 NA
15792 203226 NA
15793 211906 NA
15794 202261 NA
15795 205954 NA
15796 199720 NA
15797 212938 NA
15798 203034 NA
15799 198389 NA
15800 231569 NA
15801 215150 NA
15802 230627 NA
15803 229799 NA
15804 215184 NA
15805 229664 NA
15806 232090 NA
15807 234760 NA
15808 212624 NA
15809 237527 NA
15810 228908 NA
15811 234813 NA
15812 128285 TMEM201
15813 120749 ZNF280C
15814 131507 ARPIN
15815 118119 PDLIM3
15816 125375 PWWP2A
15817 121220 MDM1
15818 115048 CROCC
15819 120326 ZSCAN2
15820 122156 HHIP
15821 129877 SLC25A42
15822 110827 NEK3
15823 170378 NA
15824 691962 NA
15825 119456 KCNK9
15826 109098 GPR15
15827 231054 NA
15828 159138 NA
15829 251330 NA
15830 119929 SNTG2
15831 117179 SLC7A11
15832 118859 TIMM21
15833 122810 STEAP4
15834 201740 NA
15835 251277 NA
15836 249304 NA
15837 232153 NA
15838 32149 NA
15839 33163 NA
15840 111714 PTGS1
15841 126729 NANP
15842 106536 ABAT
15843 107534 AKR1C4
15844 116368 ANXA10
15845 124058 APOPT1
15846 125394 C1QTNF7
15847 127986 TMEM252
15848 107216 CA3
15849 107598 CLCN5
15850 125251 CMTM1
15851 124015 EFCAB2
15852 120339 FAM118A
15853 127371 FAM84A
15854 126586 GPR119
15855 118645 IGLV3-21
15856 118053 IL36B
15857 114182 JRK
15858 116810 FAM168A
15859 126277 LYZL4
15860 118813 MACROD1
15861 123590 NETO1
15862 119408 NT5C3A
15863 117735 OR10G3
15864 133424 OR5T1
15865 130777 OR8D4
15866 133421 OR8H2
15867 121825 OVOL2
15868 121043 PCDHGB2
15869 125946 PCP2
15870 120782 PIGV
15871 113986 PLA2G6
15872 111622 PRRG2
15873 107246 S100G
15874 120688 SLC35E3
15875 113904 SNN
15876 114015 SOAT2
15877 122726 SPAG16
15878 117992 ST6GALNAC4
15879 121238 STARD7
15880 126393 TMEM174
15881 127818 TMEM92
15882 125971 TMIGD2
15883 126236 TTC32
15884 126434 WBSCR28
15885 34153 NA
15886 1205553 NA
15887 107996 DBP
15888 124786 CREB3L1
15889 123668 PLVAP
15890 64373 NA
15891 33755 NA
15892 32724 NA
15893 121393 ATP13A1
15894 139005 C18orf32
15895 109486 HPN
15896 124404 MFSD5
15897 123026 PAQR6
15898 125714 SLC15A4
15899 120701 SVOP
15900 114590 SYNGR3
15901 229263 NA
15902 24975 NA
15903 18730 NA
15904 276415 NA
15905 608244 RNF208
15906 199267 NA
15907 277974 NA
15908 276920 NA
15909 277215 NA
15910 202200 NA
15911 116100 LYVE1
15912 160432 NA
15913 1171759 NA
15914 1191864 NA
15915 33608 NA
15916 1158411 NA
15917 1151299 NA
15918 256769 NA
15919 132240 CENPW
15920 123968 RHBDD1
15921 127386 WDSUB1
15922 121857 IL21
15923 204518 NA
15924 111361 PLIN1
15925 119288 ABHD5
15926 106985 ATP4A
15927 112722 SYPL1
15928 114591 SYNGR2
15929 114192 AOC3
15930 106986 ATP4B
15931 110225 LSS
15932 110500 MRC1
15933 113704 PSCA
15934 125409 SLC26A9
15935 109517 HSD3B2
15936 126459 ASB10
15937 35256 NA
15938 116897 ACSL6
15939 107624 CMA1
15940 121818 PCTP
15941 124009 RNF135
15942 1677989 NA
15943 109723 IGHG3
15944 116838 EXOC6B
15945 115302 DOPEY2
15946 116825 NBEAL2
15947 971441 NA
15948 120244 ELOVL2
15949 123637 ELOVL3
15950 112661 ELOVL4
15951 122522 ELOVL6
15952 126771 SLC34A3
15953 24382 NA
15954 247201 NA
15955 208012 NA
15956 208293 NA
15957 116423 PXMP4
15958 111958 RN7SL1
15959 127495 SRFBP1
15960 112691 SULT2A1
15961 120871 OGDHL
15962 120641 HEMGN
15963 576341 NME1-NME2
15964 128360 MUC20
15965 126077 C1orf122
15966 128524 PLAC9
15967 119694 RAB23
15968 110302 MAOB
15969 123247 PNPLA3
15970 124326 ZDHHC12
15971 123539 PLA2G12A
15972 126489 ADHFE1
15973 113314 WNT7B
15974 125518 APOA5
15975 126159 CST9L
15976 112469 SLC22A2
15977 128569 STOX1
15978 121984 SLC17A9
15979 119318 PHF11
15980 115603 LAMC3
15981 123270 ESX1
15982 122449 CYP4F12
15983 118823 SLC43A3
15984 120869 TMEM184C
15985 114344 FGF18
15986 120457 MSTO1
15987 123336 EGFL8
15988 122511 ALG8
15989 129619 SLC25A47
15990 116371 KLK8
15991 126183 EMID1
15992 118050 SLC39A1
15993 123570 LOC81691
15994 122514 PRRG4
15995 126346 PACRGL
15996 125583 GALNT15
15997 117297 FJX1
15998 108813 G6PC
15999 117162 CA14
16000 122314 FNDC4
16001 120994 C19orf80
16002 114249 B3GALNT1
16003 119454 FKBP11
16004 115711 LRRN2
16005 121799 NEUROD4
16006 127056 CCBE1
16007 117694 SEZ6L2
16008 109104 GPR22
16009 118977 DSE
16010 119122 KCNK4
16011 112922 THPO
16012 131210 ZNF677
16013 128241 LINC00311
16014 121711 ZBTB26
16015 109482 HPD
16016 110879 NINJ1
16017 124285 ADTRP
16018 125505 LINC01257
16019 126681 TMEM37
16020 111047 ORM2
16021 123995 RPAIN
16022 124801 TIGD7
16023 124026 UQCC2
16024 123305 CPTP
16025 111066 P2RX7
16026 114671 GCNT3
16027 114911 GMFG
16028 128721 SPATS1
16029 123266 SLC19A3
16030 112375 ST3GAL1
16031 125033 ZFAND4
16032 126895 RDH12
16033 121264 DUSP22
16034 108329 EMP3
16035 120763 POMGNT1
16036 109004 GLRA2
16037 121669 ZFAT
16038 107392 ENTPD2
16039 124071 C15orf48
16040 124698 ZNF160
16041 121390 RHBG
16042 118107 TINAG
16043 109905 ITIH3
16044 121340 PLSCR2
16045 567837 FAM110C
16046 127472 PPM1K
16047 110480 MOCS1
16048 319703 TEKT4P2
16049 113212 UGT2B10
16050 129399 AQP11
16051 123061 ESRP2
16052 127911 FAM171B
16053 112690 SUOX
16054 117960 FOXB1
16055 124696 ZNF468
16056 116304 CAPN11
16057 118787 DCPS
16058 129719 FADS6
16059 123827 FCAMR
16060 122535 ALG12
16061 119649 DHRS7
16062 130097 DPH3
16063 122929 TMC5
16064 124945 RBM18
16065 121500 TMEM27
16066 121133 GKN1
16067 119453 CYP39A1
16068 106644 ADK
16069 119436 TLR7
16070 121690 GRAMD1A
16071 109102 GPR20
16072 128441 TMEM184A
16073 568735 TMEM253
16074 109135 GPX2
16075 116080 CD300C
16076 112409 SLC2A5
16077 116393 GALNT6
16078 121621 SIPA1L2
16079 116305 CAPN10
16080 123846 B3GNT5
16081 115127 RIMS3
16082 115407 TSPAN2
16083 114148 LY6D
16084 108975 GK
16085 106999 ATP5E
16086 115657 BTN3A3
16087 122108 SEMA4A
16088 122342 AGXT2
16089 124173 EBPL
16090 114951 ENTPD4
16091 114082 MMP23B
16092 106642 ADH6
16093 107406 CD68
16094 113967 HYAL3
16095 115806 AGPAT2
16096 129356 PGBD3
16097 108226 LPAR1
16098 111527 PPP3R2
16099 106909 ARSF
16100 120323 ACSM5
16101 108091 DLX3
16102 118125 BMP10
16103 107949 CYP3A5
16104 122745 ACSS3
16105 112902 LEFTY2
16106 115368 ABCC5
16107 117575 TTLL3
16108 125783 ADSSL1
16109 108591 FOXJ1
16110 108092 DLX4
16111 110949 NPY5R
16112 110786 NDUFAB1
16113 106776 AMY2A
16114 115466 CHST4
16115 130277 FAM86B3P
16116 112443 SLC10A1
16117 129716 CLEC18C
16118 114247 B4GALT2
16119 117990 B3GAT1
16120 115068 ADAMTSL2
16121 106626 ADCY7
16122 133582 SERPINA2
16123 126972 CMTM4
16124 106863 ABCC6
16125 106912 ART3
16126 106553 ACADS
16127 107485 CEL
16128 106636 ADH1A
16129 107744 COX8A
16130 112578 SPRR2A
16131 112591 SQLE
16132 109348 HK3
16133 111056 OVGP1
16134 115594 ZNF267
16135 116240 ZPBP
16136 107645 LTB4R
16137 109603 HYAL1
16138 123140 PQLC1
16139 107689 COL6A2
16140 107746 COX11
16141 107946 CYP2J2
16142 108011 DDC
16143 108034 DEFA5
16144 114721 CD83
16145 119101 CYHR1
16146 113211 UGT2B7
16147 109125 FFAR2
16148 109253 GYS2
16149 114199 ABCB11
16150 109444 HOXA7
16151 109713 IGH
16152 110472 ALDH6A1
16153 112549 SOX12
16154 110292 MAL
16155 110619 CYTB
16156 110635 ND4L
16157 110788 NDUFB2
16158 113695 ST7
16159 111263 ABCB4
16160 111964 RNASE1
16161 122893 ALG9
16162 122317 GNPNAT1
16163 113210 UGT2B4
16164 112782 TCEA3
16165 113409 ZNF32
16166 115410 TSPAN1
16167 119606 ACKR4
16168 115612 TMEM5
16169 113031 TPTE
16170 107965 CYP27A1
16171 109075 GP2
16172 125240 TMEM106A
16173 121508 ABHD6
16174 120086 UGT1A4
16175 120251 CYP2W1
16176 117024 ABCA5
16177 122764 SCRN3
16178 122807 MSANTD2
16179 123982 SLC37A3
16180 117010 SLC35A3
16181 117235 SHPK
16182 117296 CLDN15
16183 117922 OPLAH
16184 109765 IHH
16185 133232 MROH5
16186 119279 PLLP
16187 121406 LYRM1
16188 110883 NKG7
16189 119073 G0S2
16190 119074 PLA2G3
16191 113526 ZSCAN26
16192 112162 RSC1A1
16193 119735 GALNT7
16194 124417 PIGY
16195 120355 FLJ20712
16196 123209 ITPKC
16197 121753 GBA3
16198 113618 SEMA3B
16199 121391 LYRM4
16200 121803 WFDC1
16201 122594 ZNF576
16202 609760 PLIN4
16203 123121 ARL14
16204 122907 MMRN2
16205 113395 ZNF16
16206 113519 ZNF177
16207 122911 TLE6
16208 114250 B3GALT2
16209 123759 RBP5
16210 122663 ZBED2
16211 121401 ADCK1
16212 115919 B3GNT2
16213 124028 TMEM246
16214 115929 FUT9
16215 122320 SPATA20
16216 125221 RPUSD1
16217 125259 ZBED6CL
16218 125718 ZNF641
16219 126229 AP1S3
16220 126501 NACC2
16221 129625 TSSK4
16222 127255 ABCC13
16223 127659 TRMT10B
16224 127979 ZNF596
16225 108435 EXTL1
16226 128184 SDR16C5
16227 128442 ADCK5
16228 120710 RBM38
16229 121790 CYP4F11
16230 117983 LAMP3
16231 120889 TBC1D23
16232 132702 RPL7AP66
16233 119688 GPRC5B
16234 120559 NUDT15
16235 123906 TOMM40L
16236 124901 FAM58A
16237 132641 GLTPD2
16238 123292 PRR7
16239 126995 ZNF785
16240 127151 PHF13
16241 127466 THAP6
16242 130940 C2orf74
16243 130054 C3orf38
16244 60130 NA
16245 220584 NA
16246 131055 ZDHHC21
16247 117072 HMHA1
16248 212211 NA
16249 124755 CCDC126
16250 124206 FAM71F1
16251 118128 HPGDS
16252 111705 PTGER3
16253 252172 NA
16254 676458 NA
16255 216501 NA
16256 126384 UBE2QL1
16257 108230 EDN3
16258 131996 ERCC6L2
16259 246610 NA
16260 234542 NA
16261 45576 NA
16262 14587 NA
16263 13968 NA
16264 21119 NA
16265 17837 NA
16266 19119 NA
16267 35608 NA
16268 131049 RSPO2
16269 124315 RSPO3
16270 131268 RSPO4
16271 234661 NA
16272 107550 CHRM1
16273 201809 NA
16274 201811 NA
16275 112684 STYX
16276 120650 EPS15P1
16277 120918 ST6GALNAC1
16278 118127 MOCS3
16279 120216 TMEM214
16280 110624 MTHFR
16281 120906 FAM63A
16282 107414 CD97
16283 124617 ABCC10
16284 116191 SLC27A5
16285 123826 IMMP2L
16286 120725 FOXRED1
16287 118138 TNRC17
16288 120989 ACSS2
16289 124144 GNPTG
16290 115280 HS3ST3A1
16291 119691 ZNF44
16292 124663 VWA5B2
16293 123770 ANGPTL6
16294 124006 PRADC1
16295 126016 B3GALT6
16296 125204 C1orf85
16297 1527999 LINC01541
16298 307895 SNHG1
16299 941225 HERC2P4
16300 117460 TIPARP
16301 118131 ZNF330
16302 230205 NA
16303 247137 NA
16304 247136 NA
16305 122665 C17orf62
16306 110413 MGST1
16307 131938 C19orf68
16308 131070 TCEAL5
16309 122927 LONRF3
16310 127461 ZNF595
16311 570354 LINC00461
16312 201014 NA
16313 110609 MT2P1
16314 127873 IFNLR1
16315 129467 H19
16316 119156 C6orf48
16317 117189 TMEFF2
16318 127978 TMEM64
16319 200072 NA
16320 207315 NA
16321 219986 NA
16322 246940 NA
16323 1471507 NA
16324 123522 FAM117A
16325 115109 LZTS3
16326 124607 PPP1R3F
16327 120850 FAM222B
16328 124352 FAM222A
16329 115117 KIAA0195
16330 124530 DCLK3
16331 129883 HKR1
16332 114341 CDKL1
16333 117976 NSG1
16334 121706 ZFP14
16335 124660 ZNF30
16336 113499 ZNF146
16337 115458 RASA4
16338 113549 ZNF223
16339 115641 NPM2
16340 127950 LCA5
16341 128696 GPR114
16342 127902 DAW1
16343 127213 CLDN19
16344 128684 LRRN4CL
16345 120571 MCOLN3
16346 125845 C16orf78
16347 125032 SDR42E1
16348 125530 RPL39L
16349 128686 ALKBH3
16350 132675 YPEL2
16351 124171 LCE3D
16352 126652 CBLN4
16353 116226 STON1
16354 111291 SERPINB10
16355 137551 SPANXN4
16356 134460 C11orf87
16357 120593 ZNF444
16358 127316 OR6B3
16359 124319 ZNF514
16360 126651 NOL4L
16361 120909 MBNL3
16362 118972 LINC00312
16363 121569 AARS2
16364 111965 RNASE2
16365 116996 SLC7A8
16366 112410 SLC3A1
16367 206166 NA
16368 1178429 NA
16369 1173180 NA
16370 117495 ACOT11
16371 202460 NA
16372 111703 PTGER1
16373 121143 LTB4R2
16374 107957 CYP11B2
16375 111709 PTGFR
16376 259184 NA
16377 108928 GDF2
16378 124482 KRT87P
16379 199971 NA
16380 198499 NA
16381 200135 NA
16382 107554 CHRM4
16383 60835 NA
16384 106750 ALPL
16385 119984 CHPF2
16386 107902 CTSZ
16387 121449 GPR126
16388 612843 MIR671
16389 116142 PRSS21
16390 128732 C6orf89
16391 117237 TMEM245
16392 127119 CILP2
16393 108051 COCH
16394 111195 ENPP3
16395 116746 COLGALT2
16396 115179 HEPH
16397 109613 ICAM4
16398 126822 KDELC2
16399 116844 KIAA0922
16400 575887 SPCS2P4
16401 122470 LRFN4
16402 131978 NRROS
16403 116912 MAN2B2
16404 110299 MANBA
16405 110404 MGAT3
16406 946277 MIR1181
16407 946232 MIR1257
16408 571200 NAMPTP1
16409 116427 NRM
16410 122462 PCYOX1L
16411 119945 SIAE
16412 124629 SLC25A21
16413 534950 SNORA41
16414 112010 SNORD21
16415 117869 SNORD24
16416 117862 SNORD36C
16417 117864 SNORD36A
16418 117863 SNORD36B
16419 122169 SUSD1
16420 939591 TIMM23
16421 117052 TMEM131
16422 311393 TMEM231
16423 120879 TTC17
16424 122874 TXNDC15
16425 113215 UGT8
16426 128755 VWDE
16427 109553 IGSF3
16428 135892 MIR7-1
16429 114163 FAM193A
16430 112663 NEK4
16431 121550 PLEKHG1
16432 124044 CCDC77
16433 124342 CEP89
16434 122939 CSPP1
16435 121655 KIAA1462
16436 124506 KIAA1671
16437 126903 MIPOL1
16438 117559 TANC2
16439 127905 CCDC138
16440 115185 KIAA0753
16441 121405 RALGAPB
16442 125551 AGAP3
16443 121730 DENND1A
16444 120799 DENND4C
16445 116543 INPP5F
16446 115061 KIAA0355
16447 120032 MTMR12
16448 122793 PARP8
16449 121530 PPM1H
16450 123253 REEP4
16451 117308 TBC1D22A
16452 277001 NA
16453 248136 NA
16454 59452 NA
16455 114018 RAD54L
16456 131662 SLCO4C1
16457 129038 MEIOB
16458 118811 ASTE1
16459 120665 GPALPP1
16460 114702 TAAR2
16461 106546 ABO
16462 133678 LOC390760
16463 108395 ERV3-1
16464 137829 ANKRD65
16465 122466 C17orf53
16466 116711 AVL9
16467 122450 LYNX1
16468 127252 LSM14B
16469 128723 RSPH9
16470 111967 RNASE4
16471 116761 ZC3H3
16472 121714 ZSWIM6
16473 116398 POLG2
16474 117614 FBXL21
16475 107253 CALM1P1
16476 129762 GSDMA
16477 113268 VGF
16478 106777 AMY2B
16479 108921 GCNT2
16480 123246 PABPC1L
16481 118749 IGKV2-30
16482 114119 LGR5
16483 240468 NA
16484 114281 TNFSF9
16485 202477 NA
16486 108953 GGT7
16487 116577 MMRN1
16488 107119 BMP3
16489 121970 FAM204A
